3.000000000000000E+07;1.666355718274386E+02;7.530240977008450E+02;
3.002000000000000E+07;1.692392515732307E+02;7.585415604320920E+02;
3.004000000000000E+07;1.710759192542285E+02;7.650760286407137E+02;
3.006000000000000E+07;1.730141632257874E+02;7.701023614435456E+02;
3.008000000000000E+07;1.752759875422837E+02;7.781228206354443E+02;
3.010000000000000E+07;1.779490218874815E+02;7.847418063034271E+02;
3.012000000000000E+07;1.793964284720383E+02;7.906847548073667E+02;
3.014000000000000E+07;1.815445004865783E+02;7.961496326340589E+02;
3.016000000000000E+07;1.838256834930422E+02;8.026913098756543E+02;
3.018000000000000E+07;1.886617143174699E+02;8.106237308477351E+02;
3.020000000000000E+07;1.887310064579514E+02;8.167396471900416E+02;
3.022000000000000E+07;1.925187166968294E+02;8.243698939258727E+02;
3.024000000000000E+07;1.947040529692238E+02;8.303337086623662E+02;
3.026000000000000E+07;1.996631109953648E+02;8.380079579455941E+02;
3.028000000000000E+07;2.012386599851739E+02;8.482064669957923E+02;
3.030000000000000E+07;2.049258625544470E+02;8.526448979409080E+02;
3.032000000000000E+07;2.071883545772174E+02;8.608551033124172E+02;
3.034000000000000E+07;2.112764215966809E+02;8.691867068876689E+02;
3.036000000000000E+07;2.147436621135468E+02;8.779521323765797E+02;
3.038000000000000E+07;2.186808848477349E+02;8.826132644929939E+02;
3.040000000000000E+07;2.229578142522387E+02;8.927064014927962E+02;
3.042000000000000E+07;2.263102355480699E+02;9.009814855699877E+02;
3.044000000000000E+07;2.312902120714373E+02;9.104382550835842E+02;
3.046000000000000E+07;2.353532991365750E+02;9.174597664623788E+02;
3.048000000000000E+07;2.384286389329431E+02;9.238570552030772E+02;
3.050000000000000E+07;2.416640970615763E+02;9.334394056115940E+02;
3.052000000000000E+07;2.470189472706473E+02;9.436208984572310E+02;
3.054000000000000E+07;2.501624264421590E+02;9.530872093760117E+02;
3.056000000000000E+07;2.566832246046471E+02;9.612669559256262E+02;
3.058000000000000E+07;2.590706962775421E+02;9.727721123966701E+02;
3.060000000000000E+07;2.642248574139584E+02;9.820647021712615E+02;
3.062000000000000E+07;2.725276884476830E+02;9.907274848967902E+02;
3.064000000000000E+07;2.753690535729156E+02;1.000185753889528E+03;
3.066000000000000E+07;2.823464866024724E+02;1.011748185410707E+03;
3.068000000000000E+07;2.881032611276642E+02;1.023228891114895E+03;
3.070000000000000E+07;2.948203326754959E+02;1.032783600415363E+03;
