2.500000000000000E+07;1.094118298808811E+01;2.486522422948840E+02;
2.502000000000000E+07;1.109501414163967E+01;2.494355120969869E+02;
2.504000000000000E+07;1.101348277817684E+01;2.501369866570686E+02;
2.506000000000000E+07;1.122992300263734E+01;2.511024681976079E+02;
2.508000000000000E+07;1.128844007436038E+01;2.516832524685272E+02;
2.510000000000000E+07;1.145771017407296E+01;2.527518622028196E+02;
2.512000000000000E+07;1.153632446656348E+01;2.534623813954438E+02;
2.514000000000000E+07;1.171619929287694E+01;2.541616893141595E+02;
2.516000000000000E+07;1.186081010191740E+01;2.549482061853634E+02;
2.518000000000000E+07;1.199084126546016E+01;2.558457700760526E+02;
2.520000000000000E+07;1.202739481101481E+01;2.566155089888383E+02;
2.522000000000000E+07;1.225490524275647E+01;2.575079999433999E+02;
2.524000000000000E+07;1.239086935876476E+01;2.583589324956220E+02;
2.526000000000000E+07;1.240865379915749E+01;2.590794956484927E+02;
2.528000000000000E+07;1.248178535850984E+01;2.599249958713924E+02;
2.530000000000000E+07;1.276734821893854E+01;2.607197897948535E+02;
2.532000000000000E+07;1.286429533012687E+01;2.615831215646185E+02;
2.534000000000000E+07;1.294988666611779E+01;2.625041440656343E+02;
2.536000000000000E+07;1.296342285387830E+01;2.632480376845468E+02;
2.538000000000000E+07;1.314116763991765E+01;2.640540692298276E+02;
2.540000000000000E+07;1.333059519243029E+01;2.649040044661480E+02;
2.542000000000000E+07;1.354678525967914E+01;2.658577002066908E+02;
2.544000000000000E+07;1.367736765204339E+01;2.666777585895073E+02;
2.546000000000000E+07;1.378986855041255E+01;2.674450587864291E+02;
2.548000000000000E+07;1.390965541378951E+01;2.682993094513939E+02;
2.550000000000000E+07;1.411304671913454E+01;2.693025723715460E+02;
2.552000000000000E+07;1.412735209030520E+01;2.702191769305505E+02;
2.554000000000000E+07;1.435507539148343E+01;2.710928577362000E+02;
2.556000000000000E+07;1.457152393205073E+01;2.718922926090519E+02;
2.558000000000000E+07;1.462968046775433E+01;2.727502155745889E+02;
2.560000000000000E+07;1.488024914322721E+01;2.737177376569491E+02;
2.562000000000000E+07;1.497866688896838E+01;2.746584176404795E+02;
2.564000000000000E+07;1.514363581381197E+01;2.754369808776212E+02;
2.566000000000000E+07;1.531466336727259E+01;2.764305321236453E+02;
2.568000000000000E+07;1.555523567053394E+01;2.775170870832773E+02;
2.570000000000000E+07;1.567654997137476E+01;2.784088379390486E+02;
2.572000000000000E+07;1.592664960345929E+01;2.791468858302150E+02;
2.574000000000000E+07;1.592539480947296E+01;2.799542637670225E+02;
2.576000000000000E+07;1.601930104345070E+01;2.810689407770269E+02;
2.578000000000000E+07;1.628706349215717E+01;2.822017409332055E+02;
2.580000000000000E+07;1.655457171684108E+01;2.829089670945356E+02;
2.582000000000000E+07;1.660549832555339E+01;2.838717779894535E+02;
2.584000000000000E+07;1.683868111812762E+01;2.849327051481196E+02;
2.586000000000000E+07;1.701244876977522E+01;2.858241145079295E+02;
2.588000000000000E+07;1.727047699537562E+01;2.866514886462696E+02;
