3.000000000000000E+07;1.501470347388320E+02;7.470652953578759E+02;
3.002000000000000E+07;1.512721515084557E+02;7.534011473462010E+02;
3.004000000000000E+07;1.537136373608923E+02;7.592794213534280E+02;
3.006000000000000E+07;1.562497096022340E+02;7.644445216199224E+02;
3.008000000000000E+07;1.576474143730148E+02;7.697663828325088E+02;
3.010000000000000E+07;1.596119106264172E+02;7.764079268928738E+02;
3.012000000000000E+07;1.613121088764494E+02;7.830658985281763E+02;
3.014000000000000E+07;1.646859055653287E+02;7.888604132428189E+02;
3.016000000000000E+07;1.672301493642562E+02;7.956467102837418E+02;
3.018000000000000E+07;1.699589656272681E+02;8.019274813319054E+02;
3.020000000000000E+07;1.717074775656897E+02;8.115413541089600E+02;
3.022000000000000E+07;1.741394240462703E+02;8.158625779063086E+02;
3.024000000000000E+07;1.780128403050746E+02;8.223265645026426E+02;
3.026000000000000E+07;1.809815858846996E+02;8.294624171183649E+02;
3.028000000000000E+07;1.822797784345491E+02;8.364744835071939E+02;
3.030000000000000E+07;1.865017620000961E+02;8.432234296949837E+02;
3.032000000000000E+07;1.900008705316608E+02;8.498930340982893E+02;
3.034000000000000E+07;1.937820709808192E+02;8.575658666307253E+02;
3.036000000000000E+07;1.948325885602829E+02;8.647854999738629E+02;
3.038000000000000E+07;1.971158484849218E+02;8.729322026846655E+02;
3.040000000000000E+07;2.020653588764107E+02;8.810106448434025E+02;
3.042000000000000E+07;2.039788891406014E+02;8.911995774504907E+02;
3.044000000000000E+07;2.086297820534960E+02;8.961904839146933E+02;
3.046000000000000E+07;2.111049580875014E+02;9.042197514847118E+02;
3.048000000000000E+07;2.136672059854916E+02;9.127364313748333E+02;
3.050000000000000E+07;2.191664670978266E+02;9.211250911590419E+02;
3.052000000000000E+07;2.231963399955707E+02;9.315246425624433E+02;
3.054000000000000E+07;2.257616891739561E+02;9.388936477890646E+02;
3.056000000000000E+07;2.308036478228997E+02;9.485656152683865E+02;
3.058000000000000E+07;2.362551672819865E+02;9.582360663398603E+02;
3.060000000000000E+07;2.399467974450891E+02;9.663360154557531E+02;
3.062000000000000E+07;2.444942981369065E+02;9.815918755852592E+02;
3.064000000000000E+07;2.474213839737199E+02;9.911647897274408E+02;
3.066000000000000E+07;2.535368056240898E+02;1.002908744013462E+03;
3.068000000000000E+07;2.590699592020623E+02;1.010272954630868E+03;
3.070000000000000E+07;2.649064846131542E+02;1.024983232962478E+03;
3.072000000000000E+07;2.685817517986217E+02;1.034234689016963E+03;
3.074000000000000E+07;2.727243843102261E+02;1.045139978148406E+03;
3.076000000000000E+07;2.782975695700412E+02;1.055610600253631E+03;
3.078000000000000E+07;2.853785120406465E+02;1.072009229146332E+03;
3.080000000000000E+07;2.944002484857239E+02;1.081576765553805E+03;
3.082000000000000E+07;2.981521318177545E+02;1.092644093520672E+03;
3.084000000000000E+07;3.070765579193809E+02;1.103503783692049E+03;
3.086000000000000E+07;3.143452166841080E+02;1.117354093368890E+03;
3.088000000000000E+07;3.187670967927266E+02;1.128432764291123E+03;
3.090000000000000E+07;3.258785631154941E+02;1.141345653830882E+03;
3.092000000000000E+07;3.368058485861916E+02;1.153375992976589E+03;
3.094000000000000E+07;3.406302336966881E+02;1.165593701417725E+03;
3.096000000000000E+07;3.509094924415425E+02;1.180576435571104E+03;
3.098000000000000E+07;3.597877076557336E+02;1.189778549724085E+03;
3.100000000000000E+07;3.688289660000149E+02;1.207409333887387E+03;
3.102000000000000E+07;3.740496953136180E+02;1.218767560130955E+03;
3.104000000000000E+07;3.860955266761254E+02;1.235470283818772E+03;
3.106000000000000E+07;3.931568191267818E+02;1.248072062215178E+03;
3.108000000000000E+07;4.049527077940916E+02;1.264333776571914E+03;
3.110000000000000E+07;4.132054176299000E+02;1.276220390513535E+03;
3.112000000000000E+07;4.251719302817517E+02;1.291212450521269E+03;
3.114000000000000E+07;4.335951078384957E+02;1.311303226380166E+03;
3.116000000000000E+07;4.472312536345040E+02;1.326537038302612E+03;
3.118000000000000E+07;4.586028254587436E+02;1.342696037724623E+03;
3.120000000000000E+07;4.698653278058090E+02;1.355665417354343E+03;
3.122000000000000E+07;4.798717777194406E+02;1.376053977766594E+03;
3.124000000000000E+07;4.943078655077180E+02;1.393930423784313E+03;
3.126000000000000E+07;5.142481007523199E+02;1.409370279399376E+03;
3.128000000000000E+07;5.262663147839564E+02;1.429449276976553E+03;
3.130000000000000E+07;5.468814146908753E+02;1.454270800451949E+03;
3.132000000000000E+07;5.586218658128998E+02;1.475297313205309E+03;
3.134000000000000E+07;5.794524686307295E+02;1.493700613262324E+03;
3.136000000000000E+07;5.924601675619434E+02;1.515987271351282E+03;
3.138000000000000E+07;6.149143037680893E+02;1.535467989046881E+03;
3.140000000000000E+07;6.224859746264460E+02;1.550623764991724E+03;
3.142000000000000E+07;6.532332889989349E+02;1.578148868939667E+03;
3.144000000000000E+07;6.721790563986921E+02;1.596775216644380E+03;
