1.500000000000000E+07;1.787477371099265E+00;7.860432807020948E+01;
1.502000000000000E+07;1.821738207446136E+00;7.878722247552182E+01;
1.504000000000000E+07;1.840176834340548E+00;7.889041952956495E+01;
1.506000000000000E+07;1.844042796799650E+00;7.904013872050099E+01;
1.508000000000000E+07;1.801845054626539E+00;7.918623343494201E+01;
1.510000000000000E+07;1.812447282668286E+00;7.939521124163454E+01;
1.512000000000000E+07;1.781555922641607E+00;7.956016880799240E+01;
1.514000000000000E+07;1.797801610768844E+00;7.975849661752005E+01;
1.516000000000000E+07;1.842403486424657E+00;7.990549866210165E+01;
1.518000000000000E+07;1.841807890382601E+00;8.006853278322043E+01;
1.520000000000000E+07;1.855480990955540E+00;8.017524672354084E+01;
1.522000000000000E+07;1.832866374680902E+00;8.031878843362290E+01;
1.524000000000000E+07;1.785672044871841E+00;8.051277440655043E+01;
1.526000000000000E+07;1.786823814221006E+00;8.070340425934840E+01;
1.528000000000000E+07;1.781659222561353E+00;8.088243491646337E+01;
1.530000000000000E+07;1.810597321544345E+00;8.104182932710250E+01;
1.532000000000000E+07;1.822045128135066E+00;8.118401183560378E+01;
1.534000000000000E+07;1.826326646758318E+00;8.130861615862310E+01;
1.536000000000000E+07;1.821736715486216E+00;8.150544655292556E+01;
1.538000000000000E+07;1.826046390356069E+00;8.166893984709544E+01;
1.540000000000000E+07;1.798927371294257E+00;8.182728440895522E+01;
1.542000000000000E+07;1.818445988464700E+00;8.199655681291462E+01;
1.544000000000000E+07;1.815068261020960E+00;8.214999088980991E+01;
1.546000000000000E+07;1.852132231297768E+00;8.234187628260078E+01;
1.548000000000000E+07;1.823875849146854E+00;8.248050284303743E+01;
1.550000000000000E+07;1.827073868954271E+00;8.261819484443902E+01;
1.552000000000000E+07;1.832031068214893E+00;8.283716475634512E+01;
1.554000000000000E+07;1.834885433809714E+00;8.296072456905637E+01;
1.556000000000000E+07;1.838583174829511E+00;8.314359971557222E+01;
1.558000000000000E+07;1.838248555829399E+00;8.331838991654242E+01;
1.560000000000000E+07;1.889912916044844E+00;8.352743117231063E+01;
1.562000000000000E+07;1.827479917789080E+00;8.361530152715243E+01;
1.564000000000000E+07;1.834793479026316E+00;8.377432473968869E+01;
1.566000000000000E+07;1.802850196838687E+00;8.396854484480346E+01;
1.568000000000000E+07;1.809930768356190E+00;8.409117564961505E+01;
1.570000000000000E+07;1.842198269519034E+00;8.429513726196649E+01;
1.572000000000000E+07;1.843542067801995E+00;8.444348982605021E+01;
1.574000000000000E+07;1.846442106392869E+00;8.460545309427418E+01;
1.576000000000000E+07;1.853233957993345E+00;8.478373501166895E+01;
1.578000000000000E+07;1.809670606019602E+00;8.493048389031468E+01;
1.580000000000000E+07;1.825199245108372E+00;8.512196758652293E+01;
1.582000000000000E+07;1.839464517311588E+00;8.532072388545454E+01;
1.584000000000000E+07;1.823497957603400E+00;8.547856726158835E+01;
1.586000000000000E+07;1.850302042963536E+00;8.562448238014207E+01;
1.588000000000000E+07;1.814955858202419E+00;8.578755312231267E+01;
1.590000000000000E+07;1.832167067903542E+00;8.598208120800658E+01;
1.592000000000000E+07;1.851243848880439E+00;8.612764188650210E+01;
1.594000000000000E+07;1.833526219264999E+00;8.630023844165144E+01;
1.596000000000000E+07;1.865329829044031E+00;8.644794295527397E+01;
1.598000000000000E+07;1.845989085453419E+00;8.665337296589054E+01;
1.600000000000000E+07;1.832718778041163E+00;8.676465038651347E+01;
1.602000000000000E+07;1.873929860421251E+00;8.696060183331440E+01;
1.604000000000000E+07;1.838819096842884E+00;8.712816680377925E+01;
1.606000000000000E+07;1.851952047936348E+00;8.729760862146252E+01;
1.608000000000000E+07;1.867663051338277E+00;8.750824252452979E+01;
1.610000000000000E+07;1.862306218388275E+00;8.761360457916575E+01;
1.612000000000000E+07;1.840266732981817E+00;8.783725667570629E+01;
1.614000000000000E+07;1.845467685141251E+00;8.804396611767393E+01;
1.616000000000000E+07;1.864053346875602E+00;8.824645562408602E+01;
1.618000000000000E+07;1.822660501561594E+00;8.839787856872388E+01;
1.620000000000000E+07;1.855912578347087E+00;8.862277335196707E+01;
1.622000000000000E+07;1.817574614731165E+00;8.874049908869878E+01;
1.624000000000000E+07;1.831417754067753E+00;8.893458624204474E+01;
1.626000000000000E+07;1.833758223688253E+00;8.912695139777874E+01;
1.628000000000000E+07;1.830520915961346E+00;8.922845208679826E+01;
1.630000000000000E+07;1.858773125592382E+00;8.940731093433308E+01;
1.632000000000000E+07;1.838295276802673E+00;8.952424154936097E+01;
1.634000000000000E+07;1.833570500327588E+00;8.972821937255200E+01;
1.636000000000000E+07;1.855428694424827E+00;8.988523044468295E+01;
1.638000000000000E+07;1.862418802574265E+00;9.006442737224825E+01;
1.640000000000000E+07;1.868640695948862E+00;9.020918339271104E+01;
1.642000000000000E+07;1.868257464345835E+00;9.043361423549881E+01;
1.644000000000000E+07;1.847168335919290E+00;9.060952951463283E+01;
1.646000000000000E+07;1.853885377769679E+00;9.082228840370131E+01;
1.648000000000000E+07;1.840163272546312E+00;9.095035666084159E+01;
1.650000000000000E+07;1.804613239749915E+00;9.113094091582080E+01;
1.652000000000000E+07;1.828113645794995E+00;9.135063010927313E+01;
1.654000000000000E+07;1.838300872996808E+00;9.152068571752935E+01;
1.656000000000000E+07;1.816607313270066E+00;9.170403065231210E+01;
1.658000000000000E+07;1.807383588940538E+00;9.190432673639339E+01;
1.660000000000000E+07;1.816141257674710E+00;9.208153034027750E+01;
1.662000000000000E+07;1.798186893941829E+00;9.220494510106512E+01;
1.664000000000000E+07;1.778351151165202E+00;9.247012722565972E+01;
1.666000000000000E+07;1.813568134102449E+00;9.262929938573380E+01;
1.668000000000000E+07;1.767009195228028E+00;9.280617864138556E+01;
1.670000000000000E+07;1.789297372912428E+00;9.298538505250370E+01;
1.672000000000000E+07;1.767160474606033E+00;9.320081945933917E+01;
1.674000000000000E+07;1.789292189017593E+00;9.337342057360834E+01;
1.676000000000000E+07;1.780065658210030E+00;9.359358783488410E+01;
1.678000000000000E+07;1.765745366936564E+00;9.374467978327594E+01;
1.680000000000000E+07;1.762623525150696E+00;9.393854169068896E+01;
1.682000000000000E+07;1.738647233358078E+00;9.412784867475055E+01;
1.684000000000000E+07;1.757173002937920E+00;9.430108649684506E+01;
1.686000000000000E+07;1.773386014940161E+00;9.451017064586499E+01;
1.688000000000000E+07;1.761721648371331E+00;9.462927136923264E+01;
1.690000000000000E+07;1.751092710583008E+00;9.488425554667094E+01;
